"Inslee","Inslee_campaign","1060665432900685824","2018-11-08 22:48:40","Throughout this entire election process, Secretary of State Brian Kemp has ignored his own blatant conflicts of interest and undemocratically thrown every possible roadblock in front of the voters of Georgia.","","35","169"
"Inslee","Inslee_campaign","1060630164688629760","2018-11-08 20:28:31","Democratic Governors Will Now Lead a Majority of Americans https://t.co/TuyFpFGJij","","22","112"
"Inslee","Inslee_campaign","1060613374889717760","2018-11-08 19:21:48","Following Tuesday’s historic victories for Democratic governors, a majority of Americans will live in states that support the Paris Climate Agreement. Still in. Still fighting. Won’t give up.","","54","274"
"Inslee","Inslee_campaign","1060243853201100801","2018-11-07 18:53:27","Vox: Governors could drive the next wave of climate action https://t.co/ZjAuAtMPWB","","17","94"
"Inslee","Inslee_campaign","1060088475410747392","2018-11-07 08:36:02","Democratic governors now represent a majority of the American population.","","32","170"
"Inslee","Inslee_campaign","1060088241230147586","2018-11-07 08:35:06","Tonight, a majority of Americans can look to their state capital and know they have a Democratic governor fighting for them.","","26","295"
"Inslee","Inslee_campaign","1060008879868784640","2018-11-07 03:19:45","Laura Kelly is the perfect antidote to the failed Sam Brownback ideological experiment that has held Kansas back. Congrats @SenatorKelly! https://t.co/Njj1BBZIEL","","9","62"
"Inslee","Inslee_campaign","1060006413915824129","2018-11-07 03:09:57","Finally Michigan will have a governor who will fix the damn roads. Congrats @gretchenwhitmer! https://t.co/l1MjmyraI9","","19","134"
"Inslee","Inslee_campaign","1059989907098222592","2018-11-07 02:04:22","Congratulations to my friend @tammybaldwin on being reelected. She will keep Wisconsin moo’ving forward! https://t.co/zJpoAKgqyr","","5","47"
"Inslee","Inslee_campaign","1059985002367250432","2018-11-07 01:44:52","J.B. Pritzker is someone who’s in it for the right reasons, and is going to be great governor for Illinois. https://t.co/bLGsphy4Ei","","11","46"
"Inslee","Inslee_campaign","1059975566911332353","2018-11-07 01:07:23","Congratulations to my former boss @DonnaShalala on her victory! She knows health care, and will protect it from Republican attacks. https://t.co/w1gEwelLmm","","15","112"
"Inslee","Inslee_campaign","1059951133974761472","2018-11-06 23:30:17","This is garbage. This is un-American. We need to make it easier to vote nationwide. https://t.co/JUPmcr7V1G","","180","799"
"Inslee","Inslee_campaign","1059881175915945984","2018-11-06 18:52:18","I love voting by mail, but sure do miss the sticker. VOTE, then share this to make sure all your friends vote too! https://t.co/u5fUejqAZZ","","57","106"
"Inslee","Inslee_campaign","1059879495426019328","2018-11-06 18:45:37","Electing @DemGovs is key to restoring democracy and making sure everyone has access to the ballot box. https://t.co/jy0mfNo7nf","","26","79"
"Inslee","Inslee_campaign","1059839204232957952","2018-11-06 16:05:31","Proud to be #TeamAbrams https://t.co/j01ZaSbyo6","","6","41"
"Inslee","Inslee_campaign","1059830647441768448","2018-11-06 15:31:31","My vote says we should act on climate change and expand early childhood education. What does your vote say? #myvotemyvoice https://t.co/8sJxvJOf5A","","11","88"
"Inslee","Inslee_campaign","1059823189000380416","2018-11-06 15:01:53","Hey, look! Another reason to vote today. https://t.co/JUHIUzB9Dp","","40","146"
